open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-01-07 06:30:00,92837.0,92899.57,92669.84,92669.84,66.74876,2026-01-07 06:44:59.999,6191871.11544750,25470,35.34295000,3278677.98754370,0
2026-01-07 06:45:00,92669.85,92740.56,92603.7,92614.84,55.20014,2026-01-07 06:59:59.999,5115270.01001630,14839,23.87256000,2212232.79890990,0
2026-01-07 07:00:00,92614.84,92768.06,92614.83,92760.16,63.45502,2026-01-07 07:14:59.999,5882107.52118970,12980,27.01152000,2503985.36555030,0
2026-01-07 07:15:00,92760.16,92840.33,92760.16,92811.38,42.86238,2026-01-07 07:29:59.999,3977356.89307950,13604,23.88474000,2216317.33772100,0
2026-01-07 07:30:00,92811.38,92895.56,92778.06,92832.09,77.83693,2026-01-07 07:44:59.999,7226063.22148700,25021,54.18056000,5029792.60328240,0
2026-01-07 07:45:00,92832.1,92879.14,92803.81,92879.13,72.0899,2026-01-07 07:59:59.999,6692794.22158300,16787,44.87999000,4166733.57193430,0
2026-01-07 08:00:00,92879.14,92953.63,92849.07,92933.42,70.06079,2026-01-07 08:14:59.999,6509165.22336200,24949,41.98694000,3900934.92703180,0
2026-01-07 08:15:00,92933.42,92961.53,92786.16,92860.05,58.21368,2026-01-07 08:29:59.999,5406796.92622000,23714,27.52434000,2556432.35281230,0
2026-01-07 08:30:00,92860.05,92940.02,92751.12,92768.6,53.71533,2026-01-07 08:44:59.999,4986001.32039820,22186,23.86521000,2215010.61524470,0
2026-01-07 08:45:00,92768.61,92795.13,92698.09,92718.9,81.5164,2026-01-07 08:59:59.999,7559740.23474250,20739,31.15559000,2889142.92994790,0
2026-01-07 09:00:00,92718.9,92718.91,92286.8,92286.81,225.2336,2026-01-07 09:14:59.999,20834119.03404040,47357,46.18577000,4274777.76502620,0
2026-01-07 09:15:00,92286.8,92353.3,91891.89,91956.96,448.84159,2026-01-07 09:29:59.999,41326505.05273620,91849,136.22049000,12537784.55178120,0
2026-01-07 09:30:00,91956.97,92000.0,91669.97,91745.22,389.78898,2026-01-07 09:44:59.999,35794415.78832190,65721,112.05903000,10289418.71725690,0
2026-01-07 09:45:00,91745.23,91769.83,91600.0,91716.14,194.19535,2026-01-07 09:59:59.999,17806807.79857840,55172,108.68988000,9966263.77352890,0
2026-01-07 10:00:00,91716.14,91880.85,91600.0,91837.79,197.65297,2026-01-07 10:14:59.999,18132985.62481650,54049,129.03344000,11838578.56655470,0
2026-01-07 10:15:00,91837.79,91862.32,91761.53,91785.55,85.87031,2026-01-07 10:29:59.999,7882945.64241980,22593,47.44373000,4355173.84648740,0
2026-01-07 10:30:00,91785.55,91985.99,91785.54,91874.01,127.6389,2026-01-07 10:44:59.999,11729956.60662660,25569,78.51069000,7214857.38517580,0
2026-01-07 10:45:00,91874.0,92000.0,91840.32,91975.31,126.89269,2026-01-07 10:59:59.999,11667042.27929320,23673,65.45044000,6017066.29124430,0
2026-01-07 11:00:00,91975.31,92180.01,91928.21,92121.26,314.06281,2026-01-07 11:14:59.999,28920293.57369110,27024,230.68147000,21237549.34194090,0
2026-01-07 11:15:00,92121.26,92240.82,92072.74,92168.39,111.94698,2026-01-07 11:29:59.999,10317785.21202550,27205,42.98990000,3961462.21426160,0
2026-01-07 11:30:00,92168.4,92253.16,92125.65,92194.69,58.09303,2026-01-07 11:44:59.999,5355360.99724160,19748,32.80457000,3024114.41965840,0
2026-01-07 11:45:00,92194.69,92196.72,92087.21,92087.21,58.07404,2026-01-07 11:59:59.999,5351190.97895590,19166,30.38632000,2799877.59454050,0
2026-01-07 12:00:00,92087.21,92176.98,92019.62,92050.0,76.48937,2026-01-07 12:14:59.999,7044177.21975100,32422,37.93089000,3493040.08462590,0
2026-01-07 12:15:00,92050.01,92176.98,92005.43,92068.0,67.9545,2026-01-07 12:29:59.999,6257694.12067000,19976,31.91824000,2939252.63740890,0
2026-01-07 12:30:00,92068.0,92124.46,91977.73,92016.17,68.56247,2026-01-07 12:44:59.999,6308970.41564450,19784,28.22467000,2597154.08238110,0
2026-01-07 12:45:00,92016.18,92064.12,91987.94,91997.86,104.9492,2026-01-07 12:59:59.999,9657941.77519550,20730,58.30464000,5365778.51052210,0
2026-01-07 13:00:00,91997.85,92060.58,91864.52,91898.72,139.03565,2026-01-07 13:14:59.999,12787129.07345660,35312,73.26997000,6738259.30136120,0
2026-01-07 13:15:00,91898.72,92299.4,91879.88,92228.11,128.25221,2026-01-07 13:29:59.999,11811812.99807810,43577,98.31399000,9054697.56969240,0
2026-01-07 13:30:00,92228.1,92254.17,92060.46,92152.21,88.86123,2026-01-07 13:44:59.999,8189204.55993540,33644,53.40059000,4921571.72408310,0
2026-01-07 13:45:00,92152.2,92192.63,92021.25,92044.67,86.89539,2026-01-07 13:59:59.999,8003942.25273120,27726,54.16621000,4990004.81407170,0
2026-01-07 14:00:00,92044.67,92052.38,91599.0,91701.85,287.39725,2026-01-07 14:14:59.999,26369081.68215030,72520,111.95997000,10272839.15488930,0
2026-01-07 14:15:00,91701.85,91751.46,91502.82,91552.1,279.69904,2026-01-07 14:29:59.999,25611679.79257110,74190,80.63741000,7385072.61434930,0
2026-01-07 14:30:00,91552.09,92074.47,91353.39,91842.39,638.76384,2026-01-07 14:44:59.999,58559641.86239430,194950,363.11025000,33293821.59767600,0
2026-01-07 14:45:00,91842.39,92135.1,91794.51,91959.04,221.73805,2026-01-07 14:59:59.999,20390002.89123750,109197,122.19407000,11237221.85521890,0
2026-01-07 15:00:00,91959.05,92000.0,91425.71,91671.29,447.45137,2026-01-07 15:14:59.999,40998600.92848340,144210,248.23204000,22747148.49701940,0
2026-01-07 15:15:00,91671.3,91694.64,91024.0,91278.98,577.26864,2026-01-07 15:29:59.999,52662170.12037990,150772,248.94747000,22707665.75794120,0
2026-01-07 15:30:00,91278.98,91500.0,91118.0,91367.1,244.6731,2026-01-07 15:44:59.999,22342027.92664370,117484,130.77344000,11941838.90021660,0
2026-01-07 15:45:00,91367.11,91595.65,91281.07,91349.96,165.33646,2026-01-07 15:59:59.999,15114100.53972990,75694,88.36473000,8078244.95096610,0
2026-01-07 16:00:00,91349.95,91650.81,91287.22,91596.14,191.36394,2026-01-07 16:14:59.999,17504453.59561280,89480,90.04488000,8237439.40495480,0
2026-01-07 16:15:00,91596.14,91790.0,91505.39,91600.16,149.95732,2026-01-07 16:29:59.999,13740288.32274320,67028,72.90363000,6679486.31275460,0
2026-01-07 16:30:00,91600.16,91624.63,91150.0,91460.23,200.07264,2026-01-07 16:44:59.999,18277519.25083150,91113,77.89329000,7113839.69115760,0
2026-01-07 16:45:00,91460.23,91558.61,91231.89,91264.54,136.43169,2026-01-07 16:59:59.999,12463098.80349010,52368,47.96109000,4380646.31059360,0
2026-01-07 17:00:00,91264.55,91328.45,91026.01,91264.32,209.4947,2026-01-07 17:14:59.999,19109244.37971610,61453,105.12841000,9590770.58049280,0
2026-01-07 17:15:00,91264.33,91674.93,91258.3,91606.43,121.43564,2026-01-07 17:29:59.999,11110381.82271310,53836,68.84217000,6298020.88621560,0
2026-01-07 17:30:00,91606.43,91698.15,91480.66,91604.2,93.99098,2026-01-07 17:44:59.999,8609539.83010720,47151,50.54272000,4629554.07067460,0
2026-01-07 17:45:00,91604.21,91647.52,91210.01,91252.14,123.15245,2026-01-07 17:59:59.999,11254063.02815850,53847,45.58908000,4164159.57584230,0
2026-01-07 18:00:00,91252.13,91336.63,91172.01,91267.4,115.91203,2026-01-07 18:14:59.999,10577666.78571960,52758,38.25336000,3490552.85198570,0
2026-01-07 18:15:00,91267.4,91332.88,91066.4,91289.87,110.10624,2026-01-07 18:29:59.999,10041839.93750570,54963,53.12109000,4844740.04700730,0
2026-01-07 18:30:00,91289.87,91441.35,91159.99,91159.99,167.96079,2026-01-07 18:44:59.999,15341201.14789960,38724,69.14688000,6317045.21132530,0
2026-01-07 18:45:00,91159.99,91230.38,90733.14,90901.39,422.18813,2026-01-07 18:59:59.999,38391508.39764750,89446,122.21455000,11113756.74611730,0
2026-01-07 19:00:00,90901.38,91103.84,90750.0,90787.34,171.44472,2026-01-07 19:14:59.999,15586078.73409670,62931,76.04093000,6914607.25502020,0
2026-01-07 19:15:00,90787.34,90915.44,90675.52,90909.0,235.66994,2026-01-07 19:29:59.999,21397433.79068760,69213,124.50920000,11307161.66800230,0
2026-01-07 19:30:00,90909.0,91180.44,90903.61,91095.77,124.7062,2026-01-07 19:44:59.999,11355241.57380710,39213,82.12789000,7477462.97567870,0
2026-01-07 19:45:00,91095.76,91280.07,91086.0,91186.07,79.92174,2026-01-07 19:59:59.999,7288400.16078550,38202,38.42077000,3503745.22317080,0
2026-01-07 20:00:00,91186.07,91300.75,90980.89,90999.11,133.40209,2026-01-07 20:14:59.999,12157893.91998710,44259,61.99872000,5651395.28338910,0
2026-01-07 20:15:00,90999.11,91048.87,90778.32,90901.08,112.49058,2026-01-07 20:29:59.999,10226403.17434770,51174,47.51107000,4319837.05926320,0
2026-01-07 20:30:00,90901.07,91150.0,90896.56,91028.49,93.42233,2026-01-07 20:44:59.999,8504192.94362700,46383,52.00569000,4733824.10413280,0
2026-01-07 20:45:00,91028.5,91147.46,90979.05,91047.49,99.47562,2026-01-07 20:59:59.999,9060305.73961150,38232,55.88606000,5090425.89005690,0
2026-01-07 21:00:00,91047.49,91230.0,91035.77,91177.2,71.26527,2026-01-07 21:14:59.999,6495834.25986090,28356,38.99395000,3554081.60672590,0
2026-01-07 21:15:00,91177.2,91230.8,91092.29,91179.48,80.45937,2026-01-07 21:29:59.999,7334743.73515260,13812,30.90344000,2817907.59836940,0
2026-01-07 21:30:00,91179.47,91231.9,91055.16,91118.19,52.60299,2026-01-07 21:44:59.999,4794510.35776610,18316,26.77543000,2440230.00658600,0
2026-01-07 21:45:00,91118.18,91165.39,91075.82,91089.5,41.06012,2026-01-07 21:59:59.999,3741369.38676140,13654,19.00211000,1731443.27637420,0
2026-01-07 22:00:00,91089.5,91089.5,90873.08,90982.37,107.0279,2026-01-07 22:14:59.999,9736842.72926710,34076,40.35952000,3671576.12321300,0
2026-01-07 22:15:00,90982.36,91080.72,90979.01,91076.16,30.31681,2026-01-07 22:29:59.999,2760235.77419800,14594,13.08825000,1191596.31280440,0
2026-01-07 22:30:00,91076.15,91383.14,91055.16,91060.43,117.87473,2026-01-07 22:44:59.999,10751881.65022400,34859,70.72623000,6451979.19496770,0
2026-01-07 22:45:00,91060.43,91278.5,90965.44,91180.85,107.70836,2026-01-07 22:59:59.999,9815291.77192790,36370,70.80482000,6452049.94485680,0
2026-01-07 23:00:00,91180.85,91225.35,91004.1,91224.0,140.31744,2026-01-07 23:14:59.999,12784320.16516440,41433,71.81679000,6543267.93558810,0
2026-01-07 23:15:00,91224.0,91489.6,91224.0,91309.45,321.27581,2026-01-07 23:29:59.999,29348078.53904730,66102,195.63483000,17871012.38638250,0
2026-01-07 23:30:00,91309.45,91427.42,91162.38,91223.57,81.20618,2026-01-07 23:44:59.999,7414263.00380210,24946,40.22484000,3672622.14737420,0
2026-01-07 23:45:00,91223.56,91409.16,91190.0,91364.16,90.86152,2026-01-07 23:59:59.999,8297266.98954810,18649,70.58066000,6445033.22332820,0
2026-01-08 00:00:00,91364.16,91529.72,91191.37,91219.19,125.68022,2026-01-08 00:14:59.999,11482792.04057330,40598,59.21740000,5411898.09792290,0
2026-01-08 00:15:00,91219.18,91232.14,91072.16,91111.99,45.33149,2026-01-08 00:29:59.999,4131299.55291670,22942,16.46241000,1500373.35693240,0
2026-01-08 00:30:00,91111.99,91231.9,91100.0,91231.9,44.03903,2026-01-08 00:44:59.999,4015387.30764160,26552,28.53559000,2601855.57574150,0
2026-01-08 00:45:00,91231.9,91424.1,91231.89,91394.71,154.43124,2026-01-08 00:59:59.999,14104074.54164480,29317,121.18713000,11066543.44194160,0
2026-01-08 01:00:00,91394.7,91429.1,91300.0,91429.1,52.77471,2026-01-08 01:14:59.999,4822190.18061890,22814,27.73071000,2533847.18079070,0
2026-01-08 01:15:00,91429.1,91687.99,91312.73,91518.0,154.55719,2026-01-08 01:29:59.999,14148289.00162300,32544,109.52257000,10026016.12428190,0
2026-01-08 01:30:00,91518.0,91525.59,91343.13,91362.4,55.88191,2026-01-08 01:44:59.999,5108227.32035290,22289,19.13138000,1748635.08698800,0
2026-01-08 01:45:00,91362.39,91468.65,91314.77,91428.4,43.25318,2026-01-08 01:59:59.999,3953117.15537330,18381,23.00072000,2102366.25149820,0
2026-01-08 02:00:00,91428.39,91473.0,91321.57,91425.68,106.72448,2026-01-08 02:14:59.999,9753320.03090190,42056,58.14624000,5313414.74316980,0
2026-01-08 02:15:00,91425.67,91450.0,91081.38,91222.24,90.43158,2026-01-08 02:29:59.999,8250959.66537660,40128,28.65783000,2614839.39840930,0
2026-01-08 02:30:00,91222.24,91222.24,90865.34,90893.62,204.6794,2026-01-08 02:44:59.999,18618663.17492000,57750,52.48724000,4775269.42839690,0
2026-01-08 02:45:00,90893.61,91006.18,90764.0,90956.49,169.26559,2026-01-08 02:59:59.999,15382896.85982440,49522,54.39833000,4944389.59510550,0
2026-01-08 03:00:00,90956.5,91142.51,90912.0,91072.33,132.00675,2026-01-08 03:14:59.999,12021283.87951710,33455,103.35298000,9412383.13170510,0
2026-01-08 03:15:00,91072.32,91109.35,90939.86,90949.88,67.1863,2026-01-08 03:29:59.999,6115615.13641350,18888,21.12465000,1923082.56672560,0
2026-01-08 03:30:00,90949.88,91047.24,90740.77,90808.86,160.43395,2026-01-08 03:44:59.999,14591686.21678240,45826,40.68958000,3700361.21090130,0
2026-01-08 03:45:00,90808.86,90846.81,90616.36,90813.4,188.16489,2026-01-08 03:59:59.999,17077138.82187880,63028,78.30926000,7107603.42629780,0
2026-01-08 04:00:00,90813.4,90873.09,90700.0,90812.99,108.02541,2026-01-08 04:14:59.999,9808538.88228490,40756,50.66297000,4600155.90644010,0
2026-01-08 04:15:00,90812.98,91168.0,90812.98,91096.85,152.33493,2026-01-08 04:29:59.999,13861395.78477040,43002,93.27736000,8487702.91417580,0
2026-01-08 04:30:00,91096.85,91140.0,91000.01,91051.46,57.14733,2026-01-08 04:44:59.999,5204618.02207140,27832,24.21506000,2205333.50313970,0
2026-01-08 04:45:00,91051.47,91112.0,91000.0,91022.75,39.8315,2026-01-08 04:59:59.999,3626194.40814700,20509,19.42008000,1768005.71162650,0
2026-01-08 05:00:00,91022.74,91188.0,91022.74,91090.04,68.75356,2026-01-08 05:14:59.999,6264801.61877550,28134,37.30398000,3399061.59904840,0
2026-01-08 05:15:00,91090.03,91163.12,91003.71,91008.7,60.83564,2026-01-08 05:29:59.999,5541002.30491680,18448,23.97150000,2183712.97871780,0
2026-01-08 05:30:00,91008.7,91079.8,90877.67,90894.56,112.0757,2026-01-08 05:44:59.999,10196319.17523980,24938,25.84392000,2351437.98548750,0
2026-01-08 05:45:00,90894.56,90923.65,90786.14,90829.58,54.17345,2026-01-08 05:59:59.999,4921094.38610520,18182,24.01347000,2181127.27863360,0
2026-01-08 06:00:00,90829.58,90872.0,90413.0,90516.54,366.12401,2026-01-08 06:14:59.999,33149563.11670040,68457,107.82955000,9762819.44580550,0
2026-01-08 06:15:00,90516.54,90516.54,90200.0,90276.86,351.82001,2026-01-08 06:29:59.999,31781295.64983130,80915,142.56469000,12877546.64546880,0
2026-01-08 06:30:00,90276.86,90419.98,90219.69,90376.95,181.20324,2026-01-08 06:44:59.999,16370406.83640670,39775,108.17861000,9773044.68589050,0
2026-01-08 06:45:00,90376.94,90376.95,89897.01,89898.01,461.10855,2026-01-08 06:59:59.999,41546065.22573410,67147,110.48560000,9958967.72459890,0
2026-01-08 07:00:00,89898.0,90098.72,89641.84,90047.88,460.05577,2026-01-08 07:14:59.999,41359093.64778150,121990,258.29270000,23226004.75520730,0
2026-01-08 07:15:00,90047.88,90274.97,90002.43,90266.66,148.65885,2026-01-08 07:29:59.999,13403390.90372540,53971,92.55755000,8344872.79776490,0
2026-01-08 07:30:00,90266.65,90456.54,90214.79,90456.51,284.23469,2026-01-08 07:44:59.999,25678764.83241270,51429,161.82257000,14624926.40354210,0
2026-01-08 07:45:00,90456.51,90588.0,90420.05,90548.02,201.3938,2026-01-08 07:59:59.999,18226619.65870300,37524,147.17881000,13320015.23205530,0
2026-01-08 08:00:00,90548.02,90634.64,90453.55,90627.29,181.7808,2026-01-08 08:14:59.999,16459127.60386250,56960,93.06416000,8427111.95586810,0
2026-01-08 08:15:00,90627.29,90708.26,90574.28,90708.26,135.54234,2026-01-08 08:29:59.999,12286432.95500180,37506,81.22148000,7362414.50915730,0
2026-01-08 08:30:00,90708.26,90917.22,90383.09,90431.61,397.18228,2026-01-08 08:44:59.999,35969235.70700610,74850,122.30230000,11092426.36650170,0
2026-01-08 08:45:00,90431.61,90436.37,90155.05,90227.25,127.47543,2026-01-08 08:59:59.999,11505859.55891980,52503,37.99253000,3428842.39110290,0
2026-01-08 09:00:00,90227.25,90374.78,90151.42,90327.61,150.64516,2026-01-08 09:14:59.999,13598932.97800910,52494,48.18576000,4350673.59620280,0
2026-01-08 09:15:00,90327.62,90349.67,90017.62,90027.02,153.29799,2026-01-08 09:29:59.999,13818972.21067780,52427,48.86312000,4405235.91820010,0
2026-01-08 09:30:00,90027.03,90119.9,89956.0,90066.89,116.25769,2026-01-08 09:44:59.999,10466706.91908550,41674,47.15310000,4245791.92114520,0
2026-01-08 09:45:00,90066.89,90145.01,89956.82,90010.0,93.84898,2026-01-08 09:59:59.999,8451811.74056400,39237,49.35445000,4444675.33750190,0
2026-01-08 10:00:00,90009.99,90067.1,89777.25,89937.01,189.07093,2026-01-08 10:14:59.999,17003051.25223240,64360,98.46662000,8856003.49749150,0
2026-01-08 10:15:00,89937.01,90280.0,89916.24,90200.9,117.52204,2026-01-08 10:29:59.999,10591169.48301550,51507,83.21531000,7498203.41857470,0
2026-01-08 10:30:00,90200.89,90295.89,90137.6,90167.69,82.31864,2026-01-08 10:44:59.999,7427189.28351410,34451,40.56388000,3659713.95620440,0
2026-01-08 10:45:00,90167.69,90493.18,90167.68,90410.1,137.62237,2026-01-08 10:59:59.999,12439477.46251570,38020,88.32694000,7983265.19292330,0
2026-01-08 11:00:00,90409.61,90487.31,90268.0,90280.93,101.75784,2026-01-08 11:14:59.999,9194521.83157220,42662,46.81786000,4230499.57677090,0
2026-01-08 11:15:00,90280.93,90309.11,90068.98,90218.61,130.55129,2026-01-08 11:29:59.999,11772123.30808570,50180,59.81493000,5393131.28261400,0
2026-01-08 11:30:00,90218.61,90267.58,90059.0,90084.07,205.39327,2026-01-08 11:44:59.999,18519705.92121800,48151,92.08933000,8303026.80092290,0
2026-01-08 11:45:00,90084.06,90282.06,90022.26,90226.77,111.01372,2026-01-08 11:59:59.999,10008970.91766440,32614,62.05944000,5595522.99764150,0
2026-01-08 12:00:00,90226.77,90240.85,89813.23,89884.59,264.94631,2026-01-08 12:14:59.999,23842711.94507030,61765,104.37396000,9393006.83274360,0
2026-01-08 12:15:00,89884.59,90007.94,89806.0,89953.03,358.67173,2026-01-08 12:29:59.999,32262293.81954590,59212,232.53509000,20918475.18175410,0
2026-01-08 12:30:00,89953.02,90017.96,89781.96,90002.2,195.58415,2026-01-08 12:44:59.999,17585147.47682670,44168,93.24657000,8387470.91084230,0
2026-01-08 12:45:00,90002.2,90079.89,89937.15,89989.21,173.76756,2026-01-08 12:59:59.999,15640850.58621490,28693,133.14957000,11985114.38756600,0
2026-01-08 13:00:00,89989.2,90015.19,89932.15,89973.71,78.8583,2026-01-08 13:14:59.999,7095534.37693050,21507,32.44089000,2918998.89346940,0
2026-01-08 13:15:00,89973.71,90105.08,89927.0,90067.75,93.68428,2026-01-08 13:29:59.999,8436041.10569200,30163,51.35146000,4623762.43214090,0
2026-01-08 13:30:00,90067.75,90099.84,89880.12,90021.29,115.96964,2026-01-08 13:44:59.999,10434449.54122970,32745,50.04878000,4502647.11125980,0
2026-01-08 13:45:00,90021.28,90050.26,89861.59,89962.14,152.93707,2026-01-08 13:59:59.999,13758339.66622250,31031,66.25868000,5960723.83347510,0
2026-01-08 14:00:00,89962.14,89962.14,89722.77,89853.88,211.86011,2026-01-08 14:14:59.999,19034243.41446080,62491,119.69885000,10754900.68343220,0
2026-01-08 14:15:00,89853.88,89879.15,89409.06,89643.89,352.5122,2026-01-08 14:29:59.999,31601627.67367880,79778,168.91119000,15146046.10209200,0
2026-01-08 14:30:00,89643.88,89920.48,89377.5,89429.49,460.8096,2026-01-08 14:44:59.999,41307202.41289360,192153,260.77484000,23379324.85326050,0
2026-01-08 14:45:00,89429.48,90171.0,89311.0,90024.01,496.58212,2026-01-08 14:59:59.999,44616044.75165590,170775,309.09806000,27768256.78853610,0
2026-01-08 15:00:00,90024.0,90458.29,89820.89,90328.77,330.63511,2026-01-08 15:14:59.999,29806198.59339010,141039,214.31193000,19323745.84473290,0
2026-01-08 15:15:00,90328.77,90650.0,90284.0,90584.67,408.95132,2026-01-08 15:29:59.999,36998683.78126740,124408,271.38409000,24551906.04444210,0
2026-01-08 15:30:00,90584.67,90693.09,90289.34,90460.73,303.81829,2026-01-08 15:44:59.999,27499692.62206070,112187,184.50986000,16699523.60957090,0
2026-01-08 15:45:00,90460.74,90847.52,90268.98,90781.57,384.67103,2026-01-08 15:59:59.999,34807134.57013570,94969,198.67155000,17988390.77466780,0
2026-01-08 16:00:00,90781.57,90917.71,90560.36,90700.48,363.97077,2026-01-08 16:14:59.999,33031139.65108860,105501,186.87483000,16958988.59917630,0
2026-01-08 16:15:00,90700.47,90707.96,90453.27,90667.67,148.0784,2026-01-08 16:29:59.999,13411699.05028510,80407,64.65313000,5855239.19468780,0
2026-01-08 16:30:00,90667.66,90769.23,90312.89,90712.08,176.39403,2026-01-08 16:44:59.999,15967596.11485280,84643,74.98969000,6787522.00463620,0
2026-01-08 16:45:00,90712.08,90926.84,90694.59,90926.84,167.23744,2026-01-08 16:59:59.999,15185945.31433310,64619,93.38754000,8480941.35346140,0
2026-01-08 17:00:00,90926.84,91277.75,90878.36,91114.23,297.93384,2026-01-08 17:14:59.999,27142419.01791840,112195,194.26141000,17699046.80085390,0
2026-01-08 17:15:00,91114.24,91181.67,90842.0,90865.59,197.34819,2026-01-08 17:29:59.999,17965879.82885670,76959,78.49526000,7147354.88843980,0
2026-01-08 17:30:00,90865.59,91228.27,90865.59,91206.0,162.86119,2026-01-08 17:44:59.999,14834197.63504920,58616,101.66033000,9258989.87151040,0
2026-01-08 17:45:00,91205.99,91440.0,91200.38,91366.39,216.06267,2026-01-08 17:59:59.999,19737569.28914120,77749,90.20294000,8238941.17770930,0
2026-01-08 18:00:00,91366.39,91469.0,91167.45,91172.64,222.05383,2026-01-08 18:14:59.999,20275567.91246590,70955,114.61934000,10465482.65804200,0
2026-01-08 18:15:00,91172.63,91307.11,91127.04,91257.36,78.48432,2026-01-08 18:29:59.999,7159475.89971430,41553,45.29719000,4132494.62026520,0
2026-01-08 18:30:00,91257.37,91313.28,90952.0,91010.0,114.23106,2026-01-08 18:44:59.999,10402684.56482790,36429,33.30909000,3034059.77213880,0
2026-01-08 18:45:00,91010.01,91167.38,90956.0,91117.35,102.63556,2026-01-08 18:59:59.999,9345916.49073790,39161,51.39423000,4680272.19591400,0
2026-01-08 19:00:00,91117.35,91303.68,91027.06,91231.9,112.91686,2026-01-08 19:14:59.999,10294133.06585340,43137,51.19715000,4668199.44725110,0
2026-01-08 19:15:00,91231.9,91231.9,90963.19,91090.81,89.71676,2026-01-08 19:29:59.999,8168802.34324610,38693,34.03908000,3099309.43455970,0
2026-01-08 19:30:00,91090.82,91333.0,91079.41,91172.0,72.92476,2026-01-08 19:44:59.999,6652753.00833820,33304,45.30404000,4132779.67554280,0
2026-01-08 19:45:00,91172.01,91172.01,90812.98,90937.41,133.73962,2026-01-08 19:59:59.999,12171638.14414420,39274,60.86198000,5537784.33033480,0
2026-01-08 20:00:00,90937.42,90937.42,90568.11,90691.7,173.86761,2026-01-08 20:14:59.999,15766937.69991440,66818,61.88480000,5611982.75462590,0
2026-01-08 20:15:00,90691.7,90735.21,90580.61,90593.25,77.1186,2026-01-08 20:29:59.999,6991575.78836790,45566,35.10048000,3182138.61271630,0
2026-01-08 20:30:00,90593.25,90853.0,90590.77,90793.9,118.46855,2026-01-08 20:44:59.999,10750362.90118320,47374,69.65966000,6321670.90793160,0
2026-01-08 20:45:00,90793.91,90996.02,90789.51,90927.62,107.07799,2026-01-08 20:59:59.999,9731769.64615720,51611,67.49811000,6134473.25043560,0
2026-01-08 21:00:00,90927.63,91146.75,90917.7,91133.26,122.13175,2026-01-08 21:14:59.999,11121269.63405500,36966,71.53514000,6513986.77934870,0
2026-01-08 21:15:00,91133.27,91189.46,91032.64,91115.95,249.45443,2026-01-08 21:29:59.999,22727195.73330580,40020,175.38588000,15979354.58792060,0
2026-01-08 21:30:00,91115.95,91300.0,91055.16,91275.23,121.36249,2026-01-08 21:44:59.999,11069505.08277280,29624,84.65152000,7720521.42978820,0
2026-01-08 21:45:00,91275.24,91336.63,91250.86,91272.96,137.01898,2026-01-08 21:59:59.999,12506611.32923110,29273,97.10420000,8863026.22321810,0
2026-01-08 22:00:00,91272.96,91493.0,91160.33,91442.11,168.8142,2026-01-08 22:14:59.999,15418586.84639350,29902,110.97566000,10137941.34525710,0
2026-01-08 22:15:00,91442.11,91442.11,91237.99,91284.5,107.91142,2026-01-08 22:29:59.999,9855309.35750380,27766,39.22681000,3581945.52799780,0
2026-01-08 22:30:00,91284.5,91284.5,91033.11,91141.85,85.86484,2026-01-08 22:44:59.999,7825366.66028040,36946,36.76440000,3349856.14353850,0
2026-01-08 22:45:00,91141.86,91231.9,91132.62,91231.9,55.08172,2026-01-08 22:59:59.999,5023240.49760220,14136,33.88686000,3090316.42605740,0
2026-01-08 23:00:00,91231.89,91336.63,91222.89,91271.23,81.83137,2026-01-08 23:14:59.999,7470024.98736530,37419,52.27427000,4771731.55759530,0
2026-01-08 23:15:00,91271.23,91319.99,91244.98,91283.05,40.55221,2026-01-08 23:29:59.999,3701403.67898510,19869,23.37971000,2133915.22046960,0
2026-01-08 23:30:00,91283.05,91300.0,91105.26,91111.64,48.47849,2026-01-08 23:44:59.999,4420597.22236120,20052,16.44115000,1499025.84926870,0
2026-01-08 23:45:00,91111.65,91152.61,91046.87,91099.99,63.00928,2026-01-08 23:59:59.999,5739736.00087090,21156,35.93084000,3272937.14727840,0
2026-01-09 00:00:00,91100.0,91162.01,91058.7,91145.61,56.5446,2026-01-09 00:14:59.999,5151977.91096120,16961,30.09526000,2742157.59728210,0
2026-01-09 00:15:00,91145.6,91148.29,91060.0,91066.72,29.70288,2026-01-09 00:29:59.999,2706019.58058170,14255,14.46568000,1317846.67144530,0
2026-01-09 00:30:00,91066.72,91228.16,91066.71,91225.87,42.15167,2026-01-09 00:44:59.999,3841400.68402300,18325,21.58358000,1967359.02362500,0
2026-01-09 00:45:00,91225.87,91307.72,91205.93,91290.33,51.00661,2026-01-09 00:59:59.999,4654938.88146130,17310,36.99977000,3376544.32173190,0
2026-01-09 01:00:00,91290.34,91330.0,91233.5,91270.74,59.96833,2026-01-09 01:14:59.999,5474115.58823430,25940,29.43290000,2686816.64028430,0
2026-01-09 01:15:00,91270.74,91555.05,91030.21,91498.0,167.86684,2026-01-09 01:29:59.999,15325870.94696450,51745,113.41187000,10356749.34905920,0
2026-01-09 01:30:00,91498.0,91632.1,90850.0,90949.99,253.7943,2026-01-09 01:44:59.999,23137403.42887450,79015,104.09543000,9495855.97352070,0
2026-01-09 01:45:00,90950.0,91068.81,90945.94,91056.19,63.93651,2026-01-09 01:59:59.999,5820187.76665050,32594,33.38934000,3039235.30695140,0
